cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
56,2026-05-28T18:17:53.179315,cartservice,4.85,5.7557,0.0
56,2026-05-28T18:17:53.179315,recommendationservice,4.86,4.0668,0.0
57,2026-05-28T18:18:23.229913,frontend,93.0,5.6891,0.0
57,2026-05-28T18:18:23.229913,productcatalogservice,2.77,30.0462,0.0
57,2026-05-28T18:18:23.229913,checkoutservice,2350.0,0.1111,0.0
57,2026-05-28T18:18:23.229913,cartservice,4.79,5.3559,0.0
57,2026-05-28T18:18:23.229913,recommendationservice,4.89,3.9336,0.0
58,2026-05-28T18:18:53.287583,frontend,71.25,5.7114,0.0
58,2026-05-28T18:18:53.287583,productcatalogservice,3.11,29.0908,0.0
58,2026-05-28T18:18:53.287583,checkoutservice,2312.5,0.1111,0.0
58,2026-05-28T18:18:53.287583,cartservice,4.82,5.3559,0.0
58,2026-05-28T18:18:53.287583,recommendationservice,4.89,3.9113,0.0
59,2026-05-28T18:19:23.517290,frontend,244.37,5.5114,0.0
59,2026-05-28T18:19:23.517290,productcatalogservice,2.7,31.4469,0.0
59,2026-05-28T18:19:23.517290,checkoutservice,2335.0,0.3334,0.0
59,2026-05-28T18:19:23.517290,cartservice,4.78,5.4447,0.0
59,2026-05-28T18:19:23.517290,recommendationservice,4.84,4.0891,0.0
60,2026-05-28T18:19:53.610977,frontend,1195.0,5.7114,0.0
60,2026-05-28T18:19:53.610977,productcatalogservice,2.89,30.1359,0.0
60,2026-05-28T18:19:53.610977,checkoutservice,2339.28,0.3556,0.0
60,2026-05-28T18:19:53.610977,cartservice,4.82,5.7781,0.0
60,2026-05-28T18:19:53.610977,recommendationservice,4.97,4.1113,0.0
61,2026-05-28T18:19:54.189828,frontend,1195.0,5.7114,0.0
61,2026-05-28T18:19:54.189828,productcatalogservice,2.89,30.1359,0.0
61,2026-05-28T18:19:54.189828,checkoutservice,2339.28,0.3556,0.0
61,2026-05-28T18:19:54.189828,cartservice,4.82,5.7781,0.0
61,2026-05-28T18:19:54.189828,recommendationservice,4.97,4.1113,0.0
62,2026-05-28T18:20:24.497970,frontend,155.5,5.0447,0.0
62,2026-05-28T18:20:24.497970,productcatalogservice,2.53,26.0462,0.0
62,2026-05-28T18:20:24.497970,checkoutservice,2275.0,0.2667,0.0
62,2026-05-28T18:20:24.497970,cartservice,4.78,4.8002,0.0
62,2026-05-28T18:20:24.497970,recommendationservice,4.95,3.5335,0.0
63,2026-05-28T18:20:54.558032,frontend,47.23,5.4225,0.0
63,2026-05-28T18:20:54.558032,productcatalogservice,2.68,30.1583,0.0
63,2026-05-28T18:20:54.558032,checkoutservice,24.25,0.3111,0.0
63,2026-05-28T18:20:54.558032,cartservice,4.82,5.4893,0.0
63,2026-05-28T18:20:54.558032,recommendationservice,4.91,3.8447,0.0
64,2026-05-28T18:21:24.725782,frontend,47.03,5.4891,0.0
64,2026-05-28T18:21:24.725782,productcatalogservice,2.94,28.0682,0.0
64,2026-05-28T18:21:24.725782,checkoutservice,24.25,0.2,0.0
64,2026-05-28T18:21:24.725782,cartservice,4.85,5.2669,0.0
64,2026-05-28T18:21:24.725782,recommendationservice,4.98,3.7112,0.0
65,2026-05-28T18:21:54.971064,frontend,52.14,5.0669,0.0
65,2026-05-28T18:21:54.971064,productcatalogservice,2.87,25.1584,0.0
65,2026-05-28T18:21:54.971064,checkoutservice,24.25,0.0667,0.0
65,2026-05-28T18:21:54.971064,cartservice,4.8,4.7335,0.0
65,2026-05-28T18:21:54.971064,recommendationservice,4.93,3.3335,0.0
66,2026-05-28T18:22:25.140465,frontend,58.44,5.645,0.0
66,2026-05-28T18:22:25.140465,productcatalogservice,3.21,28.7581,0.0
66,2026-05-28T18:22:25.140465,checkoutservice,24.25,0.2,0.0
66,2026-05-28T18:22:25.140465,cartservice,4.79,5.2671,0.0
66,2026-05-28T18:22:25.140465,recommendationservice,5.47,3.8003,0.0
67,2026-05-28T18:22:55.239071,frontend,46.94,5.0888,0.0
67,2026-05-28T18:22:55.239071,productcatalogservice,2.67,28.2007,0.0
67,2026-05-28T18:22:55.239071,checkoutservice,24.25,0.2667,0.0
67,2026-05-28T18:22:55.239071,cartservice,4.78,4.8666,0.0
67,2026-05-28T18:22:55.239071,recommendationservice,4.87,3.8223,0.0
68,2026-05-28T18:23:25.319476,frontend,45.73,5.3558,0.0
68,2026-05-28T18:23:25.319476,productcatalogservice,2.88,30.3135,0.0
68,2026-05-28T18:23:25.319476,checkoutservice,24.25,0.2667,0.0
68,2026-05-28T18:23:25.319476,cartservice,4.79,5.2669,0.0
68,2026-05-28T18:23:25.319476,recommendationservice,4.94,4.0002,0.0
69,2026-05-28T18:23:55.507765,frontend,46.18,5.9336,0.0
69,2026-05-28T18:23:55.507765,productcatalogservice,2.56,34.4916,0.0
69,2026-05-28T18:23:55.507765,checkoutservice,40.62,0.3334,0.0
69,2026-05-28T18:23:55.507765,cartservice,4.8,5.7114,0.0
69,2026-05-28T18:23:55.507765,recommendationservice,5.45,4.4669,0.0
70,2026-05-28T18:24:25.872072,frontend,45.45,6.3114,0.0
70,2026-05-28T18:24:25.872072,productcatalogservice,2.62,31.7579,0.0
70,2026-05-28T18:24:25.872072,checkoutservice,44.37,0.1556,0.0
70,2026-05-28T18:24:25.872072,cartservice,4.81,5.9114,0.0
70,2026-05-28T18:24:25.872072,recommendationservice,4.9,4.1779,0.0
